Date,Price,% Growth
1983-03-21,8.9975,0.0
1983-03-22,8.4977,-0.055548763545429335
1983-03-23,8.7176,-0.031108641289247164
1983-03-24,8.7801,-0.024162267296471394
1983-03-25,8.8726,-0.013881633787163125
1983-03-28,8.6851,-0.03472075576549044
1983-03-29,8.4352,-0.062495137538205105
1983-03-30,8.7476,-0.027774381772714667
1983-03-31,8.3727,-0.06944151153098088
1983-04-04,8.2802,-0.07972214504028895
1983-04-05,8.1553,-0.09360377882745208
1983-04-06,7.8728,-0.12500138927479862
1983-04-07,7.9353,-0.11805501528202285
1983-04-08,8.1553,-0.09360377882745208
1983-04-11,8.4052,-0.0658293970547374
1983-04-12,8.4352,-0.062495137538205105
1983-04-13,8.9675,-0.0033342595165324965
1983-04-14,9.4349,0.04861350375104198
1983-04-15,9.4049,0.045279244234509484
1983-04-18,9.2475,0.027785495971103084
1983-04-19,9.0925,0.010558488469019045
1983-04-20,9.6224,0.06945262572936929
1983-04-21,9.4674,0.052225618227285255
1983-04-22,9.2475,0.027785495971103084
1983-04-25,8.8726,-0.013881633787163125
1983-04-26,9.4349,0.04861350375104198
1983-04-27,9.3724,0.04166712975826621
1983-04-28,9.3099,0.03472075576549044
1983-04-29,9.4974,0.05555987774381775
1983-05-02,9.3724,0.04166712975826621
1983-05-03,9.8423,0.09389274798555146
1983-05-04,10.4671,0.16333425951653233
1983-05-05,10.967,0.2188941372603501
1983-05-06,11.4669,0.27445401500416783
1983-05-09,11.3094,0.2569491525423728
1983-05-10,11.4344,0.27084190052792434
1983-05-11,11.2794,0.2536148930258405
1983-05-12,10.967,0.2188941372603501
1983-05-13,11.5293,0.281389274798555
1983-05-16,11.3094,0.2569491525423728
1983-05-17,11.3094,0.2569491525423728
1983-05-18,11.3419,0.2605612670186163
1983-05-19,11.1844,0.2430564045568213
1983-05-20,11.7468,0.3055626562934148
1983-05-23,11.9667,0.330002778549597
1983-05-24,12.5916,0.39945540427896625
1983-05-25,13.0914,0.4550041678243956
1983-05-26,12.4966,0.38889691580994723
1983-05-27,12.4041,0.37861628230063893
1983-05-31,12.1217,0.34722978605168103
1983-06-01,12.6215,0.4027785495971101
1983-06-02,13.0914,0.4550041678243956
1983-06-03,13.4038,0.48972492358988606
1983-06-06,13.6213,0.5138983050847457
1983-06-07,13.2164,0.46889691580994713
1983-06-08,13.1839,0.46528480133370365
1983-06-09,13.0914,0.4550041678243956
1983-06-10,13.0589,0.45139205334815213
1983-06-13,12.904,0.4341761600444567
1983-06-14,12.654,0.4063906640733536
1983-06-15,13.0589,0.45139205334815213
1983-06-16,13.6538,0.5175104195609891
1983-06-17,13.6538,0.5175104195609891
1983-06-20,13.4663,0.4966712975826618
1983-06-21,13.4963,0.5000055570991941
1983-06-22,14.6535,0.628619060850236
1983-06-23,15.8082,0.756954709641567
1983-06-24,16.0581,0.7847290914142816
1983-06-27,16.1206,0.7916754654070574
1983-06-28,15.2458,0.6944484579049734
1983-06-29,15.8407,0.7605668241178104
1983-06-30,16.1206,0.7916754654070574
1983-07-01,16.1506,0.7950097249235899
1983-07-05,15.7782,0.7536204501250346
1983-07-06,15.9031,0.7675020839121978
1983-07-07,16.0581,0.7847290914142816
1983-07-08,15.8707,0.7639010836343427
1983-07-11,16.2131,0.8019560989163657
1983-07-12,15.9031,0.7675020839121978
1983-07-13,15.4333,0.7152875798833007
1983-07-14,14.746,0.6388996943595443
1983-07-15,14.4335,0.6041678243956654
1983-07-18,14.0287,0.5591775493192553
1983-07-19,14.716,0.6355654348430118
1983-07-20,15.7457,0.7500083356487912
1983-07-21,16.9629,0.885290358432898
1983-07-22,16.2755,0.808891358710753
1983-07-25,16.463,0.8297304806890803
1983-07-26,16.558,0.8402889691580994
1983-07-27,15.9656,0.7744484579049735
1983-07-28,14.8409,0.6494470686301749
1983-07-29,14.8709,0.6527813281467074
1983-08-01,14.9959,0.6666740761322589
1983-08-02,14.6535,0.628619060850236
1983-08-03,14.496,0.6111141983884412
1983-08-04,14.1836,0.5763934426229508
1983-08-05,14.1836,0.5763934426229508
1983-08-08,13.9962,0.5555654348430119
1983-08-09,13.3713,0.4861128091136426
1983-08-10,13.4038,0.48972492358988606
1983-08-11,13.9962,0.5555654348430119
1983-08-12,14.1836,0.5763934426229508
1983-08-15,14.2786,0.58695193109197
1983-08-16,13.4663,0.4966712975826618
1983-08-17,13.5288,0.5036176715754376
1983-08-18,13.3089,0.4791775493192552
1983-08-19,13.6838,0.5208446790775214
1983-08-22,12.9664,0.44111141983884405
1983-08-23,13.7462,0.5277799388719088
1983-08-24,13.4963,0.5000055570991941
1983-08-25,13.6813,0.5205668241178104
1983-08-26,14.621,0.6250069463739928
1983-08-29,15.3708,0.708341205890525
1983-08-30,15.3058,0.7011169769380382
1983-08-31,15.8707,0.7639010836343427
1983-09-01,15.4308,0.7150097249235897
1983-09-02,15.9956,0.7777827174215058
1983-09-06,16.4355,0.826674076132259
1983-09-07,15.9956,0.7777827174215058
1983-09-08,15.9956,0.7777827174215058
1983-09-09,15.1808,0.6872242289524867
1983-09-12,14.621,0.6250069463739928
1983-09-13,14.681,0.6316754654070573
1983-09-14,14.3711,0.597232564601278
1983-09-15,14.8709,0.6527813281467074
1983-09-16,15.2458,0.6944484579049734
1983-09-19,15.9956,0.7777827174215058
1983-09-20,15.7457,0.7500083356487912
1983-09-21,15.7457,0.7500083356487912
1983-09-22,16.1206,0.7916754654070574
1983-09-23,15.3708,0.708341205890525
1983-09-26,14.9959,0.6666740761322589
1983-09-27,15.0559,0.6733425951653236
1983-09-28,15.8707,0.7639010836343427
1983-09-29,15.3058,0.7011169769380382
1983-09-30,14.496,0.6111141983884412
1983-10-03,14.9959,0.6666740761322589
1983-10-04,15.4308,0.7150097249235897
1983-10-05,15.5557,0.7288913587107528
1983-10-06,16.0606,0.7850069463739928
1983-10-07,16.3105,0.8127813281467074
1983-10-10,16.8104,0.8683412058905252
1983-10-11,15.8057,0.756676854681856
1983-10-12,15.6207,0.7361155876632396
1983-10-13,15.8057,0.756676854681856
1983-10-14,15.9956,0.7777827174215058
1983-10-17,16.4355,0.826674076132259
1983-10-18,15.0559,0.6733425951653236
1983-10-19,15.0559,0.6733425951653236
1983-10-20,15.1808,0.6872242289524867
1983-10-21,14.746,0.6388996943595443
1983-10-24,15.6207,0.7361155876632396
1983-10-25,15.6207,0.7361155876632396
1983-10-26,15.2458,0.6944484579049734
1983-10-27,15.3058,0.7011169769380382
1983-10-28,15.4958,0.7222339538760765
1983-10-31,14.9959,0.6666740761322589
1983-11-01,14.8059,0.6455570991942204
1983-11-02,15.1209,0.6805668241178104
1983-11-03,14.681,0.6316754654070573
1983-11-04,14.621,0.6250069463739928
1983-11-07,13.8062,0.5344484579049735
1983-11-08,13.3713,0.4861128091136426
1983-11-09,14.746,0.6388996943595443
1983-11-10,15.3708,0.708341205890525
1983-11-11,16.1206,0.7916754654070574
1983-11-14,15.7457,0.7500083356487912
1983-11-15,15.8057,0.756676854681856
1983-11-16,15.8707,0.7639010836343427
1983-11-17,16.3705,0.819449847179772
1983-11-18,16.7454,0.8611169769380382
1983-11-21,17.0603,0.8961155876632398
1983-11-22,16.4955,0.8333425951653236
1983-11-23,16.3105,0.8127813281467074
1983-11-25,16.6854,0.8544484579049737
1983-11-28,16.6854,0.8544484579049737
1983-11-29,17.6852,0.9655682133926088
1983-11-30,16.9953,0.8888913587107529
1983-12-01,16.8104,0.8683412058905252
1983-12-02,16.8704,0.8750097249235897
1983-12-05,16.6854,0.8544484579049737
1983-12-06,16.8104,0.8683412058905252
1983-12-07,17.1853,0.9100083356487914
1983-12-08,16.5605,0.8405668241178105
1983-12-09,16.3705,0.819449847179772
1983-12-12,16.6204,0.8472242289524867
1983-12-13,16.4955,0.8333425951653236
1983-12-14,16.1206,0.7916754654070574
1983-12-15,16.1856,0.7988996943595443
1983-12-16,15.9956,0.7777827174215058
1983-12-19,16.0606,0.7850069463739928
1983-12-20,16.3105,0.8127813281467074
1983-12-21,15.9306,0.7705584884690191
1983-12-22,16.1206,0.7916754654070574
1983-12-23,16.1856,0.7988996943595443
1983-12-27,16.5605,0.8405668241178105
1983-12-28,16.3705,0.819449847179772
1983-12-29,16.8104,0.8683412058905252
1983-12-30,16.8104,0.8683412058905252
1984-01-03,16.8704,0.8750097249235897
1984-01-04,17.5602,0.9516754654070572
1984-01-05,17.7451,0.9722256182272854
1984-01-06,17.9951,1.0000111141983885
1984-01-09,18.37,1.0416782439566545
1984-01-10,17.9351,0.9933425951653234
1984-01-11,17.8101,0.9794498471797719
1984-01-12,18.37,1.0416782439566545
1984-01-13,17.9951,1.0000111141983885
1984-01-16,17.9951,1.0000111141983885
1984-01-17,18.37,1.0416782439566545
1984-01-18,17.8701,0.9861183662128369
1984-01-19,18.12,1.0138927479855515
1984-01-20,17.6202,0.9583439844401223
1984-01-23,17.1853,0.9100083356487914
1984-01-24,17.3103,0.923901083634343
1984-01-25,16.6204,0.8472242289524867
1984-01-26,15.6207,0.7361155876632396
1984-01-27,15.0559,0.6733425951653236
1984-01-30,14.496,0.6111141983884412
1984-01-31,14.3711,0.597232564601278
1984-02-01,14.1811,0.5761155876632398
1984-02-02,14.556,0.6177827174215058
1984-02-03,14.2461,0.5833398166157265
1984-02-06,13.3713,0.4861128091136426
1984-02-07,13.8712,0.5416726868574603
1984-02-08,12.9964,0.4444456793553764
1984-02-09,13.4963,0.5000055570991941
1984-02-10,13.1814,0.4650069463739927
