Date,Price,% Growth
1987-10-05,7.243,0.06250641787322682
1987-10-06,6.9331,0.017045871290469156
1987-10-07,6.7782,-0.005677067288650325
1987-10-08,6.7007,-0.017045871290469285
1987-10-09,6.3134,-0.07386055245052747
1987-10-12,6.081,-0.1079522950314659
1987-10-13,6.0423,-0.11362936232011624
1987-10-14,6.0035,-0.119321099033285
1987-10-15,5.8099,-0.1477211049010548
1987-10-16,5.655,-0.17044404348017428
1987-10-19,4.9578,-0.27271927122299
1987-10-20,4.6092,-0.32385688509439775
1987-10-21,5.074,-0.2556733999325207
1987-10-22,4.8803,-0.28408807522480894
1987-10-23,4.6866,-0.3125027505170972
1987-10-26,4.2606,-0.3749944989658056
1987-10-27,4.3768,-0.3579486276753363
1987-10-28,4.2993,-0.3693174316771554
1987-10-29,4.6092,-0.32385688509439775
1987-10-30,4.8028,-0.29545687922662794
1987-11-02,4.9578,-0.27271927122299
1987-11-03,4.7641,-0.30113394651527825
1987-11-04,4.8028,-0.29545687922662794
1987-11-05,4.7641,-0.30113394651527825
1987-11-06,4.6866,-0.3125027505170972
1987-11-09,4.7641,-0.30113394651527825
1987-11-10,4.6092,-0.32385688509439775
1987-11-11,4.6866,-0.3125027505170972
1987-11-12,4.5317,-0.3352256890962168
1987-11-13,4.493,-0.340902756384867
1987-11-16,4.4542,-0.3465944930980358
1987-11-17,4.3768,-0.3579486276753363
1987-11-18,4.2993,-0.3693174316771554
1987-11-19,4.1831,-0.38636330296762467
1987-11-20,4.2218,-0.38068623567897436
1987-11-23,4.3768,-0.3579486276753363
1987-11-24,4.5317,-0.3352256890962168
1987-11-25,4.493,-0.340902756384867
1987-11-27,4.338,-0.36364036438850506
1987-11-30,4.1831,-0.38636330296762467
1987-12-01,4.1057,-0.39771743754492517
1987-12-02,4.0669,-0.4034091742580938
1987-12-03,3.7571,-0.448855051416333
1987-12-04,3.7369,-0.45181827516906514
1987-12-07,3.7958,-0.4431779841276827
1987-12-08,4.1831,-0.38636330296762467
1987-12-09,4.3566,-0.3609118514280685
1987-12-10,4.338,-0.36364036438850506
1987-12-11,4.338,-0.36364036438850506
1987-12-14,4.338,-0.36364036438850506
1987-12-15,4.3179,-0.3665889187167188
1987-12-16,4.6479,-0.31817981780574756
1987-12-17,4.5704,-0.3295486218075665
1987-12-18,4.9965,-0.2670422039343397
1987-12-21,5.074,-0.2556733999325207
1987-12-22,4.8803,-0.28408807522480894
1987-12-23,5.0554,-0.2584019128929573
1987-12-24,5.0352,-0.2613651366456895
1987-12-28,4.8028,-0.29545687922662794
1987-12-29,4.8028,-0.29545687922662794
1987-12-30,5.074,-0.2556733999325207
1987-12-31,5.074,-0.2556733999325207
1988-01-04,5.1902,-0.23862752864205142
1988-01-05,5.4613,-0.19885871877246267
1988-01-06,5.4226,-0.20453578606111286
1988-01-07,5.3838,-0.2102275227742816
1988-01-08,4.919,-0.27841100793615875
1988-01-11,5.1514,-0.2443192653552202
1988-01-12,4.9965,-0.2670422039343397
1988-01-13,5.0352,-0.2613651366456895
1988-01-14,4.9578,-0.27271927122299
1988-01-15,5.1902,-0.23862752864205142
1988-01-18,5.3838,-0.2102275227742816
1988-01-19,5.3451,-0.2159045900629318
1988-01-20,5.2289,-0.2329504613534011
1988-01-21,5.1902,-0.23862752864205142
1988-01-22,5.1514,-0.2443192653552202
1988-01-25,5.1514,-0.2443192653552202
1988-01-26,5.249,-0.2300019070251875
1988-01-27,5.3451,-0.2159045900629318
1988-01-28,5.404,-0.20726429902154944
1988-01-29,5.5202,-0.19021842773108016
1988-02-01,5.5775,-0.1818128474819934
1988-02-02,5.5775,-0.1818128474819934
1988-02-03,5.5388,-0.18748991477064358
1988-02-04,5.6162,-0.17613578019334306
1988-02-05,5.7324,-0.15908990890287378
1988-02-08,5.6751,-0.1674954891519607
1988-02-09,5.655,-0.17044404348017428
1988-02-10,5.7324,-0.15908990890287378
1988-02-11,5.9261,-0.13067523361058553
1988-02-12,6.0035,-0.119321099033285
1988-02-16,6.1197,-0.10227522774281571
1988-02-17,6.1972,-0.09090642374099675
1988-02-18,6.081,-0.1079522950314659
1988-02-19,6.1585,-0.09658349102964695
1988-02-22,6.1972,-0.09090642374099675
1988-02-23,6.1585,-0.09658349102964695
1988-02-24,6.1972,-0.09090642374099675
1988-02-25,6.1585,-0.09658349102964695
1988-02-26,6.1399,-0.09931200399008354
1988-02-29,6.1972,-0.09090642374099675
1988-03-01,6.0624,-0.1106808079919025
1988-03-02,6.081,-0.1079522950314659
1988-03-03,6.1197,-0.10227522774281571
1988-03-04,5.9648,-0.1249981663219352
1988-03-07,5.8099,-0.1477211049010548
1988-03-08,5.8873,-0.13636697032375428
1988-03-09,5.9261,-0.13067523361058553
1988-03-10,5.9462,-0.12772667928237177
1988-03-11,5.8873,-0.13636697032375428
1988-03-14,5.8873,-0.13636697032375428
1988-03-15,5.9261,-0.13067523361058553
1988-03-16,5.985,-0.12203494256920301
1988-03-17,6.0237,-0.11635787528055282
1988-03-18,6.081,-0.1079522950314659
1988-03-21,6.0035,-0.119321099033285
1988-03-22,5.9648,-0.1249981663219352
1988-03-23,5.9648,-0.1249981663219352
1988-03-24,5.7526,-0.15612668515014158
1988-03-25,5.7324,-0.15908990890287378
1988-03-28,5.6937,-0.16476697619152408
1988-03-29,5.8486,-0.14204403761240447
1988-03-30,5.8486,-0.14204403761240447
1988-03-31,5.8099,-0.1477211049010548
1988-04-04,5.6162,-0.17613578019334306
1988-04-05,5.655,-0.17044404348017428
1988-04-06,5.6751,-0.1674954891519607
1988-04-07,5.7712,-0.153398172189705
1988-04-08,5.7913,-0.15044961786149139
1988-04-11,5.8486,-0.14204403761240447
1988-04-12,5.8486,-0.14204403761240447
1988-04-13,5.8486,-0.14204403761240447
1988-04-14,5.6937,-0.16476697619152408
1988-04-15,5.5775,-0.1818128474819934
1988-04-18,5.6162,-0.17613578019334306
1988-04-19,5.6937,-0.16476697619152408
1988-04-20,5.6937,-0.16476697619152408
1988-04-21,5.6937,-0.16476697619152408
1988-04-22,5.7913,-0.15044961786149139
1988-04-25,5.8688,-0.1390808138596723
1988-04-26,6.0035,-0.119321099033285
1988-04-27,6.0035,-0.119321099033285
1988-04-28,6.0035,-0.119321099033285
1988-04-29,5.8873,-0.13636697032375428
1988-05-02,5.8873,-0.13636697032375428
1988-05-03,5.9261,-0.13067523361058553
1988-05-04,5.9648,-0.1249981663219352
1988-05-05,5.9261,-0.13067523361058553
1988-05-06,5.9261,-0.13067523361058553
1988-05-09,5.8873,-0.13636697032375428
1988-05-10,5.9648,-0.1249981663219352
1988-05-11,5.8486,-0.14204403761240447
1988-05-12,5.8873,-0.13636697032375428
1988-05-13,5.8873,-0.13636697032375428
1988-05-16,5.8486,-0.14204403761240447
1988-05-17,5.7324,-0.15908990890287378
1988-05-18,5.5976,-0.17886429315377964
1988-05-19,5.5976,-0.17886429315377964
1988-05-20,5.5775,-0.1818128474819934
1988-05-23,5.5388,-0.18748991477064358
1988-05-24,5.655,-0.17044404348017428
1988-05-25,5.5775,-0.1818128474819934
1988-05-26,5.6751,-0.1674954891519607
1988-05-27,5.5775,-0.1818128474819934
1988-05-31,5.6162,-0.17613578019334306
1988-06-01,5.8873,-0.13636697032375428
1988-06-02,5.9261,-0.13067523361058553
1988-06-03,5.9261,-0.13067523361058553
1988-06-06,5.7712,-0.153398172189705
1988-06-07,5.655,-0.17044404348017428
1988-06-08,5.8099,-0.1477211049010548
1988-06-09,6.0035,-0.119321099033285
1988-06-10,6.1585,-0.09658349102964695
1988-06-13,6.1585,-0.09658349102964695
1988-06-14,6.081,-0.1079522950314659
1988-06-15,6.0423,-0.11362936232011624
1988-06-16,6.0423,-0.11362936232011624
1988-06-17,6.1585,-0.09658349102964695
1988-06-20,6.1585,-0.09658349102964695
1988-06-21,6.1197,-0.10227522774281571
1988-06-22,6.1585,-0.09658349102964695
1988-06-23,6.1197,-0.10227522774281571
1988-06-24,6.0237,-0.11635787528055282
1988-06-27,5.8099,-0.1477211049010548
1988-06-28,5.9648,-0.1249981663219352
1988-06-29,5.8873,-0.13636697032375428
1988-06-30,5.9261,-0.13067523361058553
1988-07-01,5.8486,-0.14204403761240447
1988-07-05,5.8873,-0.13636697032375428
1988-07-06,5.8099,-0.1477211049010548
1988-07-07,5.655,-0.17044404348017428
1988-07-08,5.6162,-0.17613578019334306
1988-07-11,5.655,-0.17044404348017428
1988-07-12,5.6162,-0.17613578019334306
1988-07-13,5.6937,-0.16476697619152408
1988-07-14,5.5775,-0.1818128474819934
1988-07-15,5.5388,-0.18748991477064358
1988-07-18,5.4814,-0.1959101644442489
1988-07-19,5.3652,-0.21295603573471822
1988-07-20,5.4613,-0.19885871877246267
1988-07-21,5.4613,-0.19885871877246267
1988-07-22,5.3451,-0.2159045900629318
1988-07-25,5.4226,-0.20453578606111286
1988-07-26,5.3838,-0.2102275227742816
1988-07-27,5.1902,-0.23862752864205142
1988-07-28,5.3064,-0.22158165735158214
1988-07-29,5.4613,-0.19885871877246267
1988-08-01,5.4613,-0.19885871877246267
1988-08-02,5.404,-0.20726429902154944
1988-08-03,5.5388,-0.18748991477064358
1988-08-04,5.6162,-0.17613578019334306
1988-08-05,5.6162,-0.17613578019334306
1988-08-08,5.6162,-0.17613578019334306
1988-08-09,5.5589,-0.18454136044242983
1988-08-10,5.5,-0.19318165148381233
1988-08-11,5.3838,-0.2102275227742816
1988-08-12,5.3838,-0.2102275227742816
1988-08-15,5.2676,-0.22727339406475092
1988-08-16,5.4613,-0.19885871877246267
1988-08-17,5.5388,-0.18748991477064358
1988-08-18,5.6751,-0.1674954891519607
1988-08-19,5.6364,-0.1731725564406109
1988-08-22,5.5,-0.19318165148381233
1988-08-23,5.5388,-0.18748991477064358
1988-08-24,5.6751,-0.1674954891519607
1988-08-25,5.5775,-0.1818128474819934
1988-08-26,5.655,-0.17044404348017428
1988-08-29,5.7324,-0.15908990890287378
1988-08-30,5.6937,-0.16476697619152408
1988-08-31,5.7138,-0.16181842186331036
1988-09-01,5.5775,-0.1818128474819934
1988-09-02,5.655,-0.17044404348017428
1988-09-06,5.6937,-0.16476697619152408
1988-09-07,5.7712,-0.153398172189705
1988-09-08,5.8873,-0.13636697032375428
1988-09-09,6.0035,-0.119321099033285
1988-09-12,5.8873,-0.13636697032375428
1988-09-13,5.8873,-0.13636697032375428
1988-09-14,5.8486,-0.14204403761240447
1988-09-15,5.8099,-0.1477211049010548
1988-09-16,5.8873,-0.13636697032375428
1988-09-19,5.9261,-0.13067523361058553
1988-09-20,5.9648,-0.1249981663219352
1988-09-21,6.081,-0.1079522950314659
1988-09-22,5.9648,-0.1249981663219352
1988-09-23,5.9261,-0.13067523361058553
1988-09-26,5.9648,-0.1249981663219352
1988-09-27,5.9648,-0.1249981663219352
1988-09-28,5.9075,-0.1334037465710221
1988-09-29,5.9261,-0.13067523361058553
1988-09-30,6.0035,-0.119321099033285
1988-10-03,5.9261,-0.13067523361058553
1988-10-04,5.9462,-0.12772667928237177
1988-10-05,6.0035,-0.119321099033285
1988-10-06,6.1197,-0.10227522774281571
1988-10-07,6.2174,-0.08794319998826457
1988-10-10,6.1972,-0.09090642374099675
1988-10-11,6.081,-0.1079522950314659
1988-10-12,5.9648,-0.1249981663219352
1988-10-13,6.081,-0.1079522950314659
1988-10-14,6.1585,-0.09658349102964695
1988-10-17,6.2174,-0.08794319998826457
1988-10-18,6.1972,-0.09090642374099675
1988-10-19,6.2359,-0.08522935645234643
1988-10-20,6.4296,-0.05681468116005818
1988-10-21,6.4683,-0.051137613871407854
1988-10-24,6.3909,-0.062491748448708376
1988-10-25,6.2359,-0.08522935645234643
1988-10-26,6.3134,-0.07386055245052747
1988-10-27,6.2359,-0.08522935645234643
1988-10-28,6.2747,-0.07953761973917767
1988-10-31,6.1972,-0.09090642374099675
1988-11-01,6.081,-0.1079522950314659
1988-11-02,6.081,-0.1079522950314659
1988-11-03,6.1585,-0.09658349102964695
1988-11-04,6.1585,-0.09658349102964695
1988-11-07,6.1197,-0.10227522774281571
1988-11-08,6.1972,-0.09090642374099675
1988-11-09,6.1197,-0.10227522774281571
1988-11-10,6.1399,-0.09931200399008354
1988-11-11,5.9261,-0.13067523361058553
1988-11-14,5.8873,-0.13636697032375428
1988-11-15,5.9648,-0.1249981663219352
1988-11-16,5.7324,-0.15908990890287378
1988-11-17,5.7712,-0.153398172189705
1988-11-18,5.83,-0.14477255057284108
1988-11-21,5.7324,-0.15908990890287378
1988-11-22,5.7324,-0.15908990890287378
1988-11-23,5.9261,-0.13067523361058553
1988-11-25,5.7913,-0.15044961786149139
1988-11-28,5.8873,-0.13636697032375428
1988-11-29,6.0423,-0.11362936232011624
1988-11-30,6.081,-0.1079522950314659
1988-12-01,6.0624,-0.1106808079919025
1988-12-02,6.081,-0.1079522950314659
1988-12-05,6.1197,-0.10227522774281571
1988-12-06,6.1399,-0.09931200399008354
1988-12-07,6.1585,-0.09658349102964695
1988-12-08,6.1786,-0.0936349367014332
1988-12-09,6.1197,-0.10227522774281571
1988-12-12,6.0035,-0.119321099033285
1988-12-13,6.081,-0.1079522950314659
1988-12-14,6.1585,-0.09658349102964695
1988-12-15,6.2174,-0.08794319998826457
1988-12-16,6.2359,-0.08522935645234643
1988-12-19,6.1972,-0.09090642374099675
1988-12-20,6.0423,-0.11362936232011624
1988-12-21,5.9261,-0.13067523361058553
1988-12-22,6.0237,-0.11635787528055282
1988-12-23,5.9648,-0.1249981663219352
1988-12-27,5.9261,-0.13067523361058553
1988-12-28,5.8873,-0.13636697032375428
1988-12-29,5.9648,-0.1249981663219352
1988-12-30,5.8099,-0.1477211049010548
1989-01-03,5.7324,-0.15908990890287378
1989-01-04,5.8486,-0.14204403761240447
1989-01-05,5.9648,-0.1249981663219352
1989-01-06,5.985,-0.12203494256920301
1989-01-09,6.081,-0.1079522950314659
1989-01-10,6.0423,-0.11362936232011624
1989-01-11,6.0423,-0.11362936232011624
1989-01-12,5.9648,-0.1249981663219352
1989-01-13,5.7712,-0.153398172189705
1989-01-16,5.8099,-0.1477211049010548
1989-01-17,5.9261,-0.13067523361058553
1989-01-18,5.655,-0.17044404348017428
1989-01-19,5.7324,-0.15908990890287378
1989-01-20,5.655,-0.17044404348017428
1989-01-23,5.6162,-0.17613578019334306
1989-01-24,5.8486,-0.14204403761240447
1989-01-25,5.8486,-0.14204403761240447
