Date,Price,% Growth
1988-01-05,0.6069,0.0
1988-01-06,0.6069,0.0
1988-01-07,0.6159,0.014829461196243217
1988-01-08,0.6069,0.0
1988-01-11,0.61,0.005107925523150423
1988-01-12,0.61,0.005107925523150423
1988-01-13,0.61,0.005107925523150423
1988-01-14,0.6128,0.009721535673092793
1988-01-15,0.6187,0.019443071346185586
1988-01-18,0.6128,0.009721535673092793
1988-01-19,0.6159,0.014829461196243217
1988-01-20,0.6128,0.009721535673092793
1988-01-21,0.6128,0.009721535673092793
1988-01-22,0.6128,0.009721535673092793
1988-01-25,0.6128,0.009721535673092793
1988-01-26,0.6187,0.019443071346185586
1988-01-27,0.6128,0.009721535673092793
1988-01-28,0.6187,0.019443071346185586
1988-01-29,0.6215,0.024056681496127958
1988-02-01,0.6187,0.019443071346185586
1988-02-02,0.6187,0.019443071346185586
1988-02-03,0.6274,0.03377821716922057
1988-02-04,0.6333,0.04349975284231336
1988-02-05,0.6333,0.04349975284231336
1988-02-08,0.6274,0.03377821716922057
1988-02-09,0.6305,0.03888614269237099
1988-02-10,0.6274,0.03377821716922057
1988-02-11,0.6333,0.04349975284231336
1988-02-12,0.6333,0.04349975284231336
1988-02-16,0.6333,0.04349975284231336
1988-02-17,0.6364,0.048607678365463786
1988-02-18,0.6482,0.06805074971164937
1988-02-19,0.6423,0.05832921403855658
1988-02-22,0.6512,0.07299390344373044
1988-02-23,0.6425,0.05865875762069528
1988-02-24,0.6425,0.05865875762069528
1988-02-25,0.6365,0.048772450156533136
1988-02-26,0.6394,0.053550832097544854
1988-02-29,0.6425,0.05865875762069528
1988-03-01,0.6425,0.05865875762069528
1988-03-02,0.6305,0.03888614269237099
1988-03-03,0.6365,0.048772450156533136
1988-03-04,0.6605,0.08831768001318172
1988-03-07,0.6516,0.07365299060800785
1988-03-08,0.6545,0.07843137254901957
1988-03-09,0.6605,0.08831768001318172
1988-03-10,0.6545,0.07843137254901957
1988-03-11,0.6485,0.06854506508485743
1988-03-14,0.6365,0.048772450156533136
1988-03-15,0.6425,0.05865875762069528
1988-03-16,0.6454,0.063437139561707
1988-03-17,0.6485,0.06854506508485743
1988-03-18,0.6425,0.05865875762069528
1988-03-21,0.6334,0.04366452463338271
1988-03-22,0.6425,0.05865875762069528
1988-03-23,0.6454,0.063437139561707
1988-03-24,0.6365,0.048772450156533136
1988-03-25,0.6334,0.04366452463338271
1988-03-28,0.6245,0.02899983522820903
1988-03-29,0.6334,0.04366452463338271
1988-03-30,0.6305,0.03888614269237099
1988-03-31,0.6245,0.02899983522820903
1988-04-04,0.6245,0.02899983522820903
1988-04-05,0.6245,0.02899983522820903
1988-04-06,0.6394,0.053550832097544854
1988-04-07,0.6485,0.06854506508485743
1988-04-08,0.6636,0.09342560553633214
1988-04-11,0.6665,0.09820398747734385
1988-04-12,0.6636,0.09342560553633214
1988-04-13,0.6636,0.09342560553633214
1988-04-14,0.6394,0.053550832097544854
1988-04-15,0.6394,0.053550832097544854
1988-04-18,0.6485,0.06854506508485743
1988-04-19,0.6516,0.07365299060800785
1988-04-20,0.6485,0.06854506508485743
1988-04-21,0.6545,0.07843137254901957
1988-04-22,0.6545,0.07843137254901957
1988-04-25,0.6516,0.07365299060800785
1988-04-26,0.6576,0.08353929807216999
1988-04-27,0.6576,0.08353929807216999
1988-04-28,0.6576,0.08353929807216999
1988-04-29,0.6694,0.10298236941835558
1988-05-02,0.6785,0.11797660240566815
1988-05-03,0.6845,0.1278629098698303
1988-05-04,0.6874,0.132641291810842
1988-05-05,0.6874,0.132641291810842
1988-05-06,0.6905,0.13774921733399242
1988-05-09,0.6845,0.1278629098698303
1988-05-10,0.6845,0.1278629098698303
1988-05-11,0.6785,0.11797660240566815
1988-05-12,0.6665,0.09820398747734385
1988-05-13,0.6785,0.11797660240566815
1988-05-16,0.6725,0.108090294941506
1988-05-17,0.6665,0.09820398747734385
1988-05-18,0.6605,0.08831768001318172
1988-05-19,0.6485,0.06854506508485743
1988-05-20,0.6485,0.06854506508485743
1988-05-23,0.6454,0.063437139561707
1988-05-24,0.6406,0.05552809359037725
1988-05-25,0.6497,0.07052232657769
1988-05-26,0.6774,0.1161641127039051
1988-05-27,0.6742,0.11089141538968533
1988-05-31,0.6774,0.1161641127039051
1988-06-01,0.6894,0.1359367276322294
1988-06-02,0.6803,0.12094249464491683
1988-06-03,0.6803,0.12094249464491683
1988-06-06,0.6864,0.13099357390014832
1988-06-07,0.668,0.10067556434338448
1988-06-08,0.6742,0.11089141538968533
1988-06-09,0.6774,0.1161641127039051
1988-06-10,0.6803,0.12094249464491683
1988-06-13,0.6774,0.1161641127039051
1988-06-14,0.6864,0.13099357390014832
1988-06-15,0.6864,0.13099357390014832
1988-06-16,0.6774,0.1161641127039051
1988-06-17,0.6803,0.12094249464491683
1988-06-20,0.6803,0.12094249464491683
1988-06-21,0.6774,0.1161641127039051
1988-06-22,0.6774,0.1161641127039051
1988-06-23,0.6803,0.12094249464491683
1988-06-24,0.6803,0.12094249464491683
1988-06-27,0.6803,0.12094249464491683
1988-06-28,0.6803,0.12094249464491683
1988-06-29,0.6864,0.13099357390014832
1988-06-30,0.6832,0.12572087658592854
1988-07-01,0.6894,0.1359367276322294
1988-07-05,0.7048,0.16131158345691216
1988-07-06,0.7016,0.15603888614269237
1988-07-07,0.6864,0.13099357390014832
1988-07-08,0.6864,0.13099357390014832
1988-07-11,0.6926,0.14120942494644917
1988-07-12,0.6926,0.14120942494644917
1988-07-13,0.6894,0.1359367276322294
1988-07-14,0.6832,0.12572087658592854
1988-07-15,0.6832,0.12572087658592854
1988-07-18,0.6832,0.12572087658592854
1988-07-19,0.6774,0.1161641127039051
1988-07-20,0.6774,0.1161641127039051
1988-07-21,0.6774,0.1161641127039051
1988-07-22,0.6742,0.11089141538968533
1988-07-25,0.6774,0.1161641127039051
1988-07-26,0.6742,0.11089141538968533
1988-07-27,0.6803,0.12094249464491683
1988-07-28,0.6864,0.13099357390014832
1988-07-29,0.6864,0.13099357390014832
1988-08-01,0.6894,0.1359367276322294
1988-08-02,0.6832,0.12572087658592854
1988-08-03,0.6803,0.12094249464491683
1988-08-04,0.6864,0.13099357390014832
1988-08-05,0.6926,0.14120942494644917
1988-08-08,0.6926,0.14120942494644917
1988-08-09,0.6926,0.14120942494644917
1988-08-10,0.6957,0.1463173504695996
1988-08-11,0.6774,0.1161641127039051
1988-08-12,0.6832,0.12572087658592854
1988-08-15,0.6742,0.11089141538968533
1988-08-16,0.6742,0.11089141538968533
1988-08-17,0.6803,0.12094249464491683
1988-08-18,0.6742,0.11089141538968533
1988-08-19,0.6803,0.12094249464491683
1988-08-22,0.6774,0.1161641127039051
1988-08-23,0.6774,0.1161641127039051
1988-08-24,0.6803,0.12094249464491683
1988-08-25,0.672,0.10726643598615924
1988-08-26,0.6752,0.11253913330037903
1988-08-29,0.6657,0.09688581314878887
1988-08-30,0.672,0.10726643598615924
1988-08-31,0.6752,0.11253913330037903
1988-09-01,0.6752,0.11253913330037903
1988-09-02,0.672,0.10726643598615924
1988-09-06,0.6847,0.128192453451969
1988-09-07,0.6877,0.13313560718405007
1988-09-08,0.691,0.13857307628933918
1988-09-09,0.691,0.13857307628933918
1988-09-12,0.697,0.14845938375350134
1988-09-13,0.6877,0.13313560718405007
1988-09-14,0.691,0.13857307628933918
1988-09-15,0.694,0.14351623002142025
1988-09-16,0.7002,0.1537320810677213
1988-09-19,0.694,0.14351623002142025
1988-09-20,0.691,0.13857307628933918
1988-09-21,0.6877,0.13313560718405007
1988-09-22,0.694,0.14351623002142025
1988-09-23,0.691,0.13857307628933918
1988-09-26,0.6877,0.13313560718405007
1988-09-27,0.6815,0.12291975613774922
1988-09-28,0.6815,0.12291975613774922
1988-09-29,0.6877,0.13313560718405007
1988-09-30,0.669,0.10232328225407818
1988-10-03,0.672,0.10726643598615924
1988-10-04,0.6657,0.09688581314878887
1988-10-05,0.672,0.10726643598615924
1988-10-06,0.672,0.10726643598615924
1988-10-07,0.672,0.10726643598615924
1988-10-10,0.6752,0.11253913330037903
1988-10-11,0.6815,0.12291975613774922
1988-10-12,0.6815,0.12291975613774922
1988-10-13,0.6847,0.128192453451969
1988-10-14,0.6815,0.12291975613774922
1988-10-17,0.6847,0.128192453451969
1988-10-18,0.6815,0.12291975613774922
1988-10-19,0.6815,0.12291975613774922
1988-10-20,0.6785,0.11797660240566815
1988-10-21,0.6785,0.11797660240566815
1988-10-24,0.6785,0.11797660240566815
1988-10-25,0.6877,0.13313560718405007
1988-10-26,0.694,0.14351623002142025
1988-10-27,0.694,0.14351623002142025
1988-10-28,0.697,0.14845938375350134
1988-10-31,0.697,0.14845938375350134
1988-11-01,0.691,0.13857307628933918
1988-11-02,0.6877,0.13313560718405007
1988-11-03,0.691,0.13857307628933918
1988-11-04,0.691,0.13857307628933918
1988-11-07,0.691,0.13857307628933918
1988-11-08,0.697,0.14845938375350134
1988-11-09,0.697,0.14845938375350134
1988-11-10,0.697,0.14845938375350134
1988-11-11,0.697,0.14845938375350134
1988-11-14,0.7002,0.1537320810677213
1988-11-15,0.691,0.13857307628933918
1988-11-16,0.694,0.14351623002142025
1988-11-17,0.694,0.14351623002142025
1988-11-18,0.697,0.14845938375350134
1988-11-21,0.691,0.13857307628933918
1988-11-22,0.6877,0.13313560718405007
1988-11-23,0.6887,0.13478332509474375
1988-11-25,0.692,0.1402207942000329
1988-11-28,0.6984,0.15076618882847262
1988-11-29,0.692,0.1402207942000329
