Date,Price,% Growth
1996-11-15,0.9344,0.0
1996-11-18,0.9989,0.06902825342465753
1996-11-19,1.0633,0.13794948630136974
1996-11-20,0.9989,0.06902825342465753
1996-11-21,0.9586,0.025898972602739725
1996-11-22,0.9586,0.025898972602739725
1996-11-25,0.9022,-0.03446061643835617
1996-11-26,0.8378,-0.10338184931506851
1996-11-27,0.8217,-0.1206121575342466
1996-11-29,0.8861,-0.051690924657534255
1996-12-02,0.8822,-0.05586472602739728
1996-12-03,0.87,-0.06892123287671234
1996-12-04,0.87,-0.06892123287671234
1996-12-05,0.8822,-0.05586472602739728
1996-12-06,0.8497,-0.09064640410958903
1996-12-09,0.8619,-0.07758989726027399
1996-12-10,0.8378,-0.10338184931506851
1996-12-11,0.8458,-0.09482020547945207
1996-12-12,0.8619,-0.07758989726027399
1996-12-13,0.87,-0.06892123287671234
1996-12-16,0.8578,-0.0819777397260274
1996-12-17,0.8578,-0.0819777397260274
1996-12-18,0.8578,-0.0819777397260274
1996-12-19,0.8178,-0.12478595890410962
1996-12-20,0.7695,-0.17647688356164387
1996-12-23,0.7894,-0.15517979452054798
1996-12-24,0.7695,-0.17647688356164387
1996-12-26,0.7572,-0.18964041095890413
1996-12-27,0.7653,-0.18097174657534248
1996-12-30,0.7653,-0.18097174657534248
1996-12-31,0.7614,-0.18514554794520552
1997-01-02,0.7614,-0.18514554794520552
1997-01-03,0.7856,-0.1592465753424658
1997-01-06,0.842,-0.0988869863013699
1997-01-07,0.8497,-0.09064640410958903
1997-01-08,0.9022,-0.03446061643835617
1997-01-09,0.9303,-0.004387842465753417
1997-01-10,0.9908,0.060359589041095896
1997-01-13,0.9908,0.060359589041095896
1997-01-14,1.0311,0.10348886986301359
1997-01-15,1.0472,0.12071917808219167
1997-01-16,1.043,0.11622431506849307
1997-01-17,1.0069,0.07758989726027386
1997-01-20,1.0714,0.1466181506849314
1997-01-21,1.0997,0.17690496575342454
1997-01-22,1.1439,0.22420804794520538
1997-01-23,1.2244,0.3103595890410958
1997-01-24,1.1922,0.27589897260273966
1997-01-27,1.1036,0.18107876712328758
1997-01-28,1.1639,0.2456121575342465
1997-01-29,1.1439,0.22420804794520538
1997-01-30,1.1961,0.28007277397260266
1997-01-31,1.1803,0.2631635273972602
1997-02-03,1.1842,0.2673373287671232
1997-02-04,1.16,0.24143835616438347
1997-02-05,1.1358,0.21553938356164373
1997-02-06,1.0956,0.17251712328767113
1997-02-07,1.0672,0.14212328767123278
1997-02-10,1.0111,0.08208476027397271
1997-02-11,1.0836,0.15967465753424645
1997-02-12,1.1155,0.19381421232876705
1997-02-13,1.1842,0.2673373287671232
1997-02-14,1.1961,0.28007277397260266
1997-02-18,1.2486,0.33625856164383555
1997-02-19,1.2447,0.3320847602739725
1997-02-20,1.1803,0.2631635273972602
1997-02-21,1.16,0.24143835616438347
1997-02-24,1.1842,0.2673373287671232
1997-02-25,1.188,0.27140410958904104
1997-02-26,1.16,0.24143835616438347
1997-02-27,1.1239,0.20280393835616425
1997-02-28,1.1078,0.1855736301369862
1997-03-03,1.0997,0.17690496575342454
1997-03-04,1.1197,0.19830907534246567
1997-03-05,1.1239,0.20280393835616425
1997-03-06,1.1117,0.1897474315068492
1997-03-07,1.1197,0.19830907534246567
