2013-01-02,23.3060
2013-01-03,23.1136
2013-01-04,22.8221
2013-01-07,22.8680
2013-01-08,22.3703
2013-01-09,22.4964
2013-01-10,22.5628
2013-01-11,22.7287
2013-01-14,22.8898
2013-01-15,23.2323
2013-01-16,23.8634
2013-01-17,24.4543
2013-01-18,25.0586
2013-01-22,24.4543
2013-01-23,25.3809
2013-01-24,25.1526
2013-01-25,25.2466
2013-01-28,24.7699
2013-01-29,25.0519
2013-01-30,24.7968
2013-01-31,24.6356
2013-02-01,24.9646
2013-02-04,25.0318
2013-02-05,24.9781
2013-02-06,24.9378
2013-02-07,24.4543
2013-02-08,24.3402
2013-02-11,24.0716
2013-02-12,23.7829
2013-02-13,23.6822
2013-02-14,24.5550
2013-02-15,25.2332
2013-02-19,25.6428
2013-02-20,25.9248
2013-02-21,26.0390
2013-02-22,25.8241
2013-02-25,25.0922
2013-02-26,24.9042
2013-02-27,24.6625
2013-02-28,24.7900
2013-03-01,25.3876
2013-03-04,25.6764
2013-03-05,25.1862
2013-03-06,25.3406
2013-03-07,25.1728
2013-03-08,25.0721
2013-03-11,25.2936
2013-03-12,24.9579
2013-03-13,24.9579
2013-03-14,25.2198
2013-03-15,25.8509
2013-03-18,25.6227
2013-03-19,25.7569
2013-03-20,26.2270
2013-03-21,25.8442
2013-03-22,26.1665
2013-03-25,26.4015
2013-03-26,26.9991
2013-03-27,26.9588
2013-03-28,27.3819
2013-04-01,27.6102
2013-04-02,27.3349
2013-04-03,27.2409
2013-04-04,27.9324
2013-04-05,27.7377
2013-04-08,28.0466
2013-04-09,28.5703
2013-04-10,29.2888
2013-04-11,29.2754
2013-04-12,29.2008
2013-04-15,28.0827
2013-04-16,28.7671
2013-04-17,28.6248
2013-04-18,28.6790
2013-04-19,28.7264
2013-04-22,29.9530
2013-04-23,30.5900
2013-04-24,30.0343
2013-04-25,29.9801
2013-04-26,31.0644
2013-04-29,30.6510
2013-04-30,31.2067
2013-05-01,30.8679
2013-05-02,29.8107
2013-05-03,30.2783
2013-05-06,30.2173
2013-05-07,30.4342
2013-05-08,29.4719
2013-05-09,29.9801
2013-05-10,30.5019
2013-05-13,30.1834
2013-05-14,30.7323
2013-05-15,31.1932
2013-05-16,31.3151
2013-05-17,31.9657
2013-05-20,31.3490
2013-05-21,31.5388
2013-05-22,31.6879
2013-05-23,31.5727
2013-05-24,30.7933
2013-05-28,30.7595
2013-05-29,29.7362
2013-05-30,30.1902
2013-05-31,28.9297
2013-06-03,29.3838
