1986-07-09,6.8169
1986-07-10,6.7782
1986-07-11,6.5458
1986-07-14,6.3521
1986-07-15,6.1585
1986-07-16,6.2747
1986-07-17,6.3134
1986-07-18,6.3521
1986-07-21,6.3521
1986-07-22,6.3134
1986-07-23,6.2359
1986-07-24,6.1585
1986-07-25,6.2359
1986-07-28,6.2747
1986-07-29,6.3134
1986-07-30,6.2747
1986-07-31,6.2359
1986-08-01,6.0423
1986-08-04,6.0423
1986-08-05,5.9261
1986-08-06,5.6550
1986-08-07,5.1902
1986-08-08,5.5000
1986-08-11,5.6550
1986-08-12,5.8099
1986-08-13,6.0035
1986-08-14,5.8873
1986-08-15,5.8099
1986-08-18,6.0035
1986-08-19,5.9261
1986-08-20,5.8873
1986-08-21,5.8486
1986-08-22,5.8099
1986-08-25,5.7324
1986-08-26,5.8099
1986-08-27,5.7712
1986-08-28,5.6937
1986-08-29,5.6550
1986-09-02,5.4226
1986-09-03,5.5388
1986-09-04,5.7712
1986-09-05,5.5775
1986-09-08,5.4226
1986-09-09,5.3451
1986-09-10,5.2676
1986-09-11,4.9190
1986-09-12,4.7254
1986-09-15,4.7254
1986-09-16,4.6092
1986-09-17,4.5704
1986-09-18,5.4226
1986-09-19,5.3064
1986-09-22,5.2676
1986-09-23,5.1127
1986-09-24,5.2676
1986-09-25,5.1514
1986-09-26,5.1514
1986-09-29,5.1127
1986-09-30,5.3064
1986-10-01,5.3064
1986-10-02,5.3064
1986-10-03,5.1902
1986-10-06,5.2289
1986-10-07,5.2289
1986-10-08,5.3451
1986-10-09,5.2289
1986-10-10,5.1514
1986-10-13,4.9965
1986-10-14,5.2676
1986-10-15,5.4226
1986-10-16,5.3838
1986-10-17,5.2676
1986-10-20,5.1514
1986-10-21,5.0740
1986-10-22,5.1127
1986-10-23,5.1328
1986-10-24,5.1514
1986-10-27,5.1514
1986-10-28,5.2676
1986-10-29,5.5000
1986-10-30,5.6162
1986-10-31,5.5775
1986-11-03,5.5775
1986-11-04,5.5388
1986-11-05,5.5000
1986-11-06,5.4613
1986-11-07,5.4427
1986-11-10,5.4226
1986-11-11,5.5388
1986-11-12,5.5589
1986-11-13,5.1902
1986-11-14,5.1902
1986-11-17,5.1902
1986-11-18,5.1127
1986-11-19,5.1514
1986-11-20,5.2676
1986-11-21,5.5388
1986-11-24,5.6550
1986-11-25,5.5775
1986-11-26,5.6162
1986-11-28,5.5775
1986-12-01,5.5000
1986-12-02,5.5388
1986-12-03,5.6162
