1988-09-07,6.7912
1988-09-08,6.7711
1988-09-09,6.7912
1988-09-12,6.7912
1988-09-13,6.7138
1988-09-14,6.6550
1988-09-15,6.6550
1988-09-16,6.7138
1988-09-19,6.6937
1988-09-20,6.7324
1988-09-21,6.6736
1988-09-22,6.6364
1988-09-23,6.6550
1988-09-26,6.6364
1988-09-27,6.6736
1988-09-28,6.6550
1988-09-29,6.7138
1988-09-30,6.6937
1988-10-03,6.7324
1988-10-04,6.6736
1988-10-05,6.6736
1988-10-06,6.6163
1988-10-07,6.7510
1988-10-10,6.7510
1988-10-11,6.7324
1988-10-12,6.7138
1988-10-13,6.7711
1988-10-14,6.6550
1988-10-17,6.6364
1988-10-18,6.7324
1988-10-19,6.6550
1988-10-20,6.6550
1988-10-21,6.6364
1988-10-24,6.5002
1988-10-25,6.4414
1988-10-26,6.5002
1988-10-27,6.4414
1988-10-28,6.4615
1988-10-31,6.4615
1988-11-01,6.5389
1988-11-02,6.5389
1988-11-03,6.5188
1988-11-04,6.5389
1988-11-07,6.4229
1988-11-08,6.5002
1988-11-09,6.4615
1988-11-10,6.4615
1988-11-11,6.3842
1988-11-14,6.2867
1988-11-15,6.3640
1988-11-16,6.3068
1988-11-17,6.3068
1988-11-18,6.2681
1988-11-21,6.3269
1988-11-22,6.3068
1988-11-23,6.1907
1988-11-25,6.1319
1988-11-28,6.2248
1988-11-29,6.3610
1988-11-30,6.4205
1988-12-01,6.4596
1988-12-02,6.4017
1988-12-05,6.4205
1988-12-06,6.4596
1988-12-07,6.4800
1988-12-08,6.4800
1988-12-09,6.5176
1988-12-12,6.4596
1988-12-13,6.4596
1988-12-14,6.4393
1988-12-15,6.4017
1988-12-16,6.3814
1988-12-19,6.4205
1988-12-20,6.2248
1988-12-21,6.3234
1988-12-22,6.2639
1988-12-23,6.2639
1988-12-27,6.2639
1988-12-28,6.3031
1988-12-29,6.3031
1988-12-30,6.2248
1989-01-03,6.1465
1989-01-04,6.2044
1989-01-05,6.1856
1989-01-06,6.1668
1989-01-09,6.2451
1989-01-10,6.2248
1989-01-11,6.2451
1989-01-12,6.2639
1989-01-13,6.2639
1989-01-16,6.2827
1989-01-17,6.3031
1989-01-18,6.3610
1989-01-19,6.3422
1989-01-20,6.3234
1989-01-23,6.3234
1989-01-24,6.3422
1989-01-25,6.4017
1989-01-26,6.3234
1989-01-27,6.4596
1989-01-30,6.5176
1989-01-31,6.6162
1989-02-01,6.6554
1989-02-02,6.6742
1989-02-03,6.6366
1989-02-06,6.6554
